Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2017-08-28,Canberra,11.1,21.5,9.8,2.9,5.4,E,25.0,SE,W,12.0,20.0,88.0,49.0,1011.9,1013.8,8.0,6.0,12.7,18.7,Yes,Yes
2017-08-29,Sydney,1.1,14.2,3.2,6.0,5.6,E,36.0,NE,W,13.0,24.0,85.0,73.0,1009.0,1006.5,7.0,5.0,5.6,12.8,Yes,Yes
2017-08-30,Perth,3.9,17.4,0.0,4.9,4.7,W,49.0,NE,N,36.0,27.0,80.0,49.0,1016.6,1018.1,8.0,5.0,10.8,16.1,No,No
2017-08-31,Canberra,-2.5,16.6,3.4,7.4,5.0,E,52.0,N,,28.0,30.0,58.0,52.0,1016.3,1019.6,5.0,5.0,-1.4,15.8,Yes,No
2017-09-01,Melbourne,7.6,27.2,1.9,6.5,,W,29.0,NW,NW,12.0,13.0,79.0,40.0,1015.7,1015.4,8.0,3.0,8.9,23.5,Yes,No
2017-09-02,Sydney,-0.1,11.8,4.7,8.7,,W,30.0,E,SW,12.0,23.0,77.0,58.0,1013.9,1016.9,8.0,4.0,0.9,7.6,Yes,Yes
2017-09-03,Adelaide,16.8,29.1,1.2,3.8,6.5,NE,53.0,SE,E,33.0,28.0,65.0,45.0,1013.7,1013.5,4.0,4.0,18.1,28.2,Yes,No
2017-09-04,Brisbane,0.1,13.4,5.7,,4.4,NE,45.0,SW,S,19.0,19.0,72.0,47.0,1012.1,1010.0,6.0,3.0,2.5,8.9,Yes,Yes
2017-09-05,Brisbane,6.8,20.7,0.2,6.4,13.7,NE,13.0,N,S,7.0,7.0,59.0,58.0,1015.5,1010.5,,6.0,11.8,19.6,No,No
2017-09-06,Canberra,10.7,26.4,2.5,5.5,2.6,SE,27.0,NW,NW,11.0,14.0,99.0,95.0,1007.4,1008.2,,,14.7,25.8,Yes,Yes
2017-09-07,Perth,6.5,22.0,5.3,,,NW,48.0,NE,S,24.0,28.0,77.0,61.0,1021.8,1022.7,8.0,5.0,8.0,17.6,Yes,Yes
2017-09-08,Brisbane,-0.9,19.6,2.7,6.8,,W,26.0,W,SW,17.0,20.0,97.0,79.0,1013.3,1016.2,8.0,5.0,2.3,15.0,Yes,Yes
2017-09-09,Melbourne,6.3,17.1,12.6,4.5,4.0,S,36.0,NNE,W,13.0,27.0,100.0,64.0,1007.1,1009.8,,8.0,9.8,16.2,Yes,Yes
2017-09-10,Brisbane,9.8,22.8,4.6,6.6,9.6,S,30.0,E,N,13.0,15.0,61.0,56.0,1015.9,1022.1,,6.0,14.6,21.9,Yes,Yes
2017-09-11,Sydney,-0.7,17.0,3.3,,9.8,NW,51.0,W,NNE,37.0,28.0,82.0,51.0,1012.9,1011.1,,2.0,1.8,15.5,Yes,No
2017-09-12,Adelaide,1.6,14.7,0.8,5.1,5.5,NE,39.0,N,SE,24.0,23.0,51.0,38.0,1023.4,1024.4,4.0,4.0,2.6,14.4,No,No
2017-09-13,Adelaide,4.7,14.9,2.6,5.8,7.9,S,60.0,NE,NNE,42.0,28.0,87.0,75.0,1020.2,1018.2,8.0,5.0,6.1,12.8,Yes,Yes
2017-09-14,Melbourne,7.1,22.9,7.4,6.1,,E,39.0,NW,N,14.0,20.0,85.0,71.0,1012.7,1015.5,6.0,,8.4,19.3,Yes,Yes
2017-09-15,Melbourne,1.2,19.7,0.5,,,NW,36.0,SE,SE,25.0,19.0,87.0,75.0,1021.4,1018.6,6.0,5.0,7.1,19.3,No,Yes
2017-09-16,Canberra,16.3,32.5,0.0,5.3,10.9,SE,42.0,S,E,28.0,20.0,96.0,76.0,1016.6,1019.4,6.0,7.0,17.4,31.0,No,No
2017-09-17,Sydney,3.0,21.0,0.5,6.8,8.5,SE,31.0,E,S,12.0,16.0,40.0,29.0,1006.7,1004.5,5.0,2.0,5.7,19.2,No,No
2017-09-18,Brisbane,-0.4,15.4,0.4,,12.5,W,19.0,SE,W,10.0,11.0,63.0,62.0,1021.1,1023.4,7.0,5.0,2.7,10.7,No,No
2017-09-19,Brisbane,0.4,15.2,3.9,7.2,7.9,W,37.0,SE,NNE,19.0,29.0,58.0,46.0,1000.1,1003.7,6.0,4.0,6.3,11.5,Yes,No
2017-09-20,Perth,-5.5,8.0,11.4,,,E,38.0,N,NNE,27.0,27.0,100.0,80.0,985.8,981.2,8.0,8.0,0.2,6.1,Yes,Yes
2017-09-21,Sydney,-3.2,13.1,0.0,0.6,0.0,SE,36.0,SE,NE,22.0,16.0,62.0,61.0,1019.9,1015.8,3.0,8.0,2.1,12.1,No,Yes
2017-09-22,Perth,2.1,12.1,2.0,8.0,7.4,E,32.0,NNE,NNE,21.0,20.0,51.0,31.0,1017.3,1018.0,5.0,2.0,7.0,7.7,Yes,No
2017-09-23,Melbourne,13.5,29.6,0.0,4.7,,NW,43.0,E,E,31.0,22.0,100.0,73.0,1017.6,1018.0,8.0,5.0,18.1,28.2,No,Yes
2017-09-24,Perth,5.5,17.9,3.0,2.2,8.4,N,36.0,,NNE,17.0,15.0,65.0,35.0,1023.5,1022.6,4.0,3.0,12.2,14.8,Yes,No
2017-09-25,Sydney,2.5,16.9,3.5,5.4,11.3,,21.0,NNE,W,8.0,14.0,50.0,31.0,1013.4,1012.0,2.0,4.0,3.5,13.5,Yes,No
2017-09-26,Brisbane,13.7,29.2,0.4,4.7,9.6,W,31.0,N,NE,16.0,15.0,50.0,53.0,1012.2,1009.6,,6.0,17.7,25.3,No,No
2017-09-27,Brisbane,11.7,28.7,4.0,,,SE,27.0,SW,E,19.0,19.0,83.0,61.0,1019.0,1020.0,8.0,4.0,16.7,25.6,Yes,No
2017-09-28,Sydney,10.0,28.7,0.1,6.9,,SW,61.0,SE,N,38.0,32.0,71.0,46.0,1010.0,1007.1,7.0,8.0,14.8,26.7,No,No
2017-09-29,Sydney,-5.0,11.0,0.1,5.0,10.4,NNE,39.0,E,NW,14.0,20.0,55.0,47.0,1013.3,1014.4,6.0,2.0,1.8,10.2,No,No
2017-09-30,Sydney,-1.2,17.0,0.0,7.8,6.1,W,46.0,NNE,W,34.0,31.0,61.0,47.0,1016.8,1015.0,5.0,5.0,4.3,16.0,No,No
2017-10-01,Melbourne,15.0,33.3,0.6,,6.5,W,37.0,W,NE,21.0,25.0,72.0,53.0,1017.1,1015.8,4.0,6.0,19.5,30.4,No,No
2017-10-02,Sydney,6.9,20.2,1.7,1.0,9.7,NNE,61.0,NNE,S,31.0,48.0,98.0,65.0,1012.0,1015.6,8.0,3.0,9.6,17.8,Yes,No
2017-10-03,Canberra,-0.1,13.9,1.4,6.0,7.4,NE,24.0,SE,NNE,13.0,12.0,79.0,67.0,1011.0,1013.9,8.0,6.0,6.3,12.0,Yes,No
2017-10-04,Brisbane,9.4,26.8,2.3,5.4,10.4,SE,30.0,SW,E,17.0,26.0,66.0,42.0,1006.2,1003.2,5.0,,12.3,24.1,Yes,No
2017-10-05,Adelaide,10.0,28.6,3.8,2.1,7.1,N,54.0,NW,N,39.0,31.0,75.0,57.0,1008.0,1005.3,6.0,,15.2,24.4,Yes,Yes
2017-10-06,Canberra,-3.7,15.0,2.4,7.2,,NE,34.0,E,E,17.0,28.0,90.0,73.0,1026.8,1029.1,4.0,6.0,-0.7,14.8,Yes,Yes
2017-10-07,Sydney,2.4,23.5,9.7,2.7,4.7,NNE,37.0,NW,SW,23.0,17.0,100.0,72.0,1009.3,1005.0,8.0,6.0,6.9,22.8,Yes,Yes
2017-10-08,Perth,11.1,24.6,1.9,5.4,6.0,SE,33.0,E,N,13.0,27.0,55.0,48.0,1015.6,1019.9,7.0,6.0,14.7,24.6,Yes,No
2017-10-09,Canberra,-6.5,9.0,4.9,7.3,8.1,NW,65.0,NW,SW,34.0,54.0,100.0,83.0,1002.6,1003.0,8.0,6.0,-2.7,7.4,Yes,No
2017-10-10,Perth,5.6,17.9,0.0,6.1,9.2,SW,63.0,E,E,45.0,33.0,64.0,49.0,1032.9,1031.2,4.0,5.0,9.0,17.0,No,No
2017-10-11,Brisbane,-1.8,6.7,2.3,5.8,4.3,E,45.0,SE,SW,29.0,22.0,47.0,47.0,1008.0,1008.1,7.0,,3.9,5.3,Yes,Yes
2017-10-12,Brisbane,-0.9,11.7,1.3,4.7,8.0,NW,41.0,NW,NW,30.0,28.0,41.0,13.0,1006.2,1010.3,4.0,1.0,3.6,11.3,Yes,No
2017-10-13,Sydney,1.2,15.6,1.1,6.1,9.1,NNE,48.0,NNE,E,19.0,22.0,97.0,73.0,1014.1,1007.7,8.0,6.0,5.2,13.8,Yes,No
2017-10-14,Brisbane,5.4,18.4,7.3,6.7,6.7,NNE,49.0,SE,E,26.0,26.0,100.0,85.0,1005.9,1008.9,8.0,5.0,9.3,16.4,Yes,Yes
2017-10-15,Canberra,1.8,14.0,13.0,4.3,6.3,S,51.0,SE,E,28.0,43.0,92.0,80.0,1012.3,1015.9,7.0,4.0,5.6,9.4,Yes,Yes
2017-10-16,Canberra,1.6,15.5,3.9,3.4,3.5,S,36.0,E,SW,14.0,27.0,76.0,61.0,1002.9,1001.9,6.0,4.0,7.5,12.6,Yes,Yes
2017-10-17,Sydney,0.7,21.0,0.0,7.6,7.5,NW,31.0,E,N,17.0,23.0,38.0,16.0,1023.0,1022.7,6.0,3.0,4.7,16.8,No,No
2017-10-18,Perth,-4.9,14.2,0.3,9.7,1.1,W,44.0,S,SW,22.0,35.0,85.0,69.0,1021.4,1021.9,6.0,8.0,-0.9,11.1,No,Yes
2017-10-19,Melbourne,7.0,19.4,0.0,8.6,,SW,40.0,N,E,14.0,28.0,69.0,61.0,1014.2,1016.4,8.0,7.0,8.8,17.2,No,No
2017-10-20,Canberra,11.2,29.1,2.2,0.6,7.5,SE,57.0,NE,NE,23.0,41.0,48.0,38.0,1002.5,1000.3,,4.0,13.7,24.6,Yes,No
2017-10-21,Sydney,2.8,15.3,3.3,8.1,6.5,S,38.0,SE,N,20.0,27.0,82.0,67.0,1008.0,1008.0,,6.0,8.7,11.4,Yes,No
2017-10-22,Canberra,2.3,14.1,0.0,,7.6,NE,27.0,S,NNE,11.0,15.0,45.0,39.0,1015.4,1015.1,1.0,3.0,8.2,14.0,No,No
2017-10-23,Adelaide,5.5,23.0,8.5,,6.5,S,27.0,SW,S,14.0,12.0,100.0,82.0,1003.1,1005.2,8.0,6.0,8.6,21.9,Yes,Yes
2017-10-24,Sydney,-12.9,4.0,0.0,3.8,,E,29.0,NNE,W,21.0,19.0,51.0,43.0,,1015.7,4.0,1.0,-10.7,-1.0,No,No
2017-10-25,Sydney,8.6,24.8,3.1,3.6,6.0,SE,23.0,S,N,12.0,18.0,84.0,78.0,1021.1,1018.9,5.0,7.0,14.4,20.9,Yes,Yes
2017-10-26,Adelaide,25.5,38.7,8.3,5.6,6.3,E,58.0,NE,NNE,34.0,30.0,79.0,32.0,1012.7,1013.0,7.0,3.0,32.0,36.6,Yes,Yes
2017-10-27,Sydney,5.9,15.6,2.3,,8.4,E,35.0,W,W,18.0,17.0,33.0,10.0,1014.9,1012.7,2.0,0.0,11.1,12.7,Yes,No
2017-10-28,Brisbane,0.9,18.4,0.0,5.2,1.4,S,29.0,S,NW,11.0,24.0,88.0,71.0,1018.7,1017.2,8.0,7.0,4.1,14.6,No,Yes
2017-10-29,Canberra,10.3,21.0,0.0,,5.9,NE,44.0,NW,SE,29.0,20.0,89.0,65.0,1013.9,1010.6,6.0,7.0,14.2,19.1,No,Yes
2017-10-30,Brisbane,16.9,28.7,2.4,8.1,8.5,NW,63.0,,S,41.0,41.0,67.0,41.0,1013.6,1009.0,4.0,2.0,23.1,28.5,Yes,No
2017-10-31,Melbourne,7.9,23.2,4.9,3.9,10.0,SE,37.0,SW,W,19.0,27.0,87.0,73.0,1016.2,1019.8,,8.0,9.8,20.1,Yes,Yes
2017-11-01,Brisbane,-11.5,2.6,2.9,9.0,11.0,SW,27.0,NNE,S,11.0,12.0,85.0,67.0,1019.5,1020.6,7.0,,-10.2,2.0,Yes,No
2017-11-02,Sydney,10.4,25.3,0.0,3.3,4.3,N,33.0,S,S,21.0,22.0,78.0,66.0,1018.5,1018.8,6.0,8.0,16.8,24.0,No,No
2017-11-03,Canberra,23.7,34.2,1.3,4.3,10.6,SW,17.0,SW,N,8.0,12.0,100.0,72.0,1024.7,1022.1,7.0,5.0,28.1,31.6,Yes,No
2017-11-04,Melbourne,9.6,24.6,0.0,10.8,11.1,N,44.0,S,S,24.0,19.0,78.0,50.0,1015.2,1014.9,,6.0,14.4,20.6,No,No
2017-11-05,Sydney,-6.6,12.0,0.0,,9.2,NE,45.0,W,S,20.0,26.0,64.0,33.0,1005.6,1002.1,6.0,,-4.8,10.9,No,No
2017-11-06,Melbourne,6.9,21.8,0.0,4.4,1.9,S,33.0,S,SW,17.0,20.0,78.0,60.0,1022.6,1022.5,7.0,5.0,12.2,20.8,No,Yes
2017-11-07,Canberra,-2.8,10.5,0.7,,,SE,25.0,NW,NW,18.0,16.0,64.0,27.0,1013.0,1014.0,5.0,1.0,1.6,8.4,No,No
2017-11-08,Sydney,12.9,29.6,1.6,7.2,7.8,E,68.0,NE,N,32.0,28.0,55.0,41.0,1009.0,1007.4,2.0,3.0,15.9,28.9,Yes,No
2017-11-09,Canberra,-1.4,15.9,1.9,6.5,6.6,N,25.0,SW,NE,13.0,20.0,97.0,61.0,1019.2,1016.9,7.0,6.0,3.6,14.6,Yes,Yes
2017-11-10,Perth,8.0,17.6,2.7,8.0,0.5,W,31.0,NNE,NNE,17.0,25.0,86.0,76.0,1016.5,1015.0,6.0,6.0,14.5,16.1,Yes,Yes
2017-11-11,Adelaide,-3.3,16.4,0.0,,7.2,SW,38.0,NE,NNE,18.0,30.0,36.0,34.0,1006.0,1008.5,4.0,3.0,3.3,12.5,No,No
2017-11-12,Canberra,4.1,12.7,1.6,4.1,4.6,SW,50.0,S,NW,37.0,31.0,62.0,27.0,1019.0,1019.6,6.0,1.0,5.3,9.4,Yes,No
2017-11-13,Canberra,13.1,30.4,2.0,4.1,9.1,NE,38.0,S,W,15.0,29.0,89.0,67.0,1027.3,1022.5,8.0,4.0,14.7,28.5,Yes,No
2017-11-14,Canberra,4.2,21.0,6.6,4.2,7.1,W,44.0,NW,NNE,17.0,33.0,58.0,38.0,1014.6,1016.8,4.0,3.0,8.4,16.3,Yes,No
2017-11-15,Sydney,3.9,14.0,0.0,5.6,9.6,NNE,45.0,SW,SW,27.0,38.0,56.0,45.0,1013.2,1014.8,7.0,2.0,8.7,12.6,No,No
2017-11-16,Adelaide,-4.0,9.1,0.0,,6.9,SE,76.0,NE,NW,45.0,59.0,100.0,93.0,1003.3,1003.9,8.0,,2.6,6.5,No,Yes
2017-11-17,Brisbane,-9.2,4.0,3.6,6.2,6.8,N,34.0,S,N,16.0,15.0,73.0,66.0,,1032.8,3.0,,-4.5,0.9,Yes,Yes
2017-11-18,Brisbane,-3.8,8.1,4.1,6.9,6.3,W,35.0,W,N,13.0,16.0,100.0,83.0,1009.7,1009.8,8.0,,2.0,3.3,Yes,Yes
2017-11-19,Canberra,6.0,22.1,3.6,3.4,9.5,NE,40.0,SW,SW,16.0,25.0,100.0,87.0,,1005.0,8.0,7.0,11.2,17.8,Yes,Yes
2017-11-20,Canberra,15.4,24.9,3.6,4.2,5.1,S,49.0,SE,S,22.0,35.0,63.0,67.0,1014.3,1015.7,7.0,6.0,19.0,23.0,Yes,Yes
2017-11-21,Perth,4.6,19.4,11.4,4.7,,SE,77.0,W,NW,39.0,60.0,100.0,68.0,1017.5,1020.1,8.0,3.0,7.6,16.9,Yes,Yes
2017-11-22,Brisbane,15.6,35.2,5.9,,8.8,NW,41.0,S,W,24.0,17.0,100.0,89.0,1021.3,1020.6,6.0,7.0,20.5,32.9,Yes,No
2017-11-23,Brisbane,3.5,14.4,0.0,,10.5,N,45.0,S,S,27.0,27.0,78.0,51.0,1010.3,1008.4,6.0,4.0,8.3,12.9,No,No
2017-11-24,Melbourne,6.1,16.9,0.9,7.3,9.1,SE,13.0,SE,SW,8.0,8.0,100.0,92.0,1013.9,,5.0,,9.2,14.5,No,Yes
2017-11-25,Melbourne,-1.2,13.0,0.8,7.7,12.5,E,39.0,W,NW,15.0,28.0,61.0,44.0,1014.7,1017.4,4.0,3.0,1.6,12.6,No,No
2017-11-26,Melbourne,15.4,31.4,1.4,,13.8,SW,39.0,NE,W,22.0,25.0,100.0,75.0,1021.3,1025.1,8.0,5.0,17.1,31.2,Yes,No
2017-11-27,Sydney,19.5,35.4,0.5,7.2,11.5,NNE,51.0,NW,NNE,19.0,39.0,72.0,48.0,1018.9,1020.2,,4.0,21.1,35.1,No,No
2017-11-28,Sydney,-7.5,6.2,0.0,8.4,5.8,NE,32.0,NW,E,19.0,23.0,64.0,52.0,1016.9,1011.9,4.0,4.0,-6.0,5.5,No,No
2017-11-29,Adelaide,2.3,23.2,2.1,,9.8,E,25.0,SE,SE,12.0,15.0,87.0,67.0,1020.6,1021.1,7.0,8.0,7.5,21.8,Yes,No
2017-11-30,Brisbane,18.5,30.8,7.1,6.0,5.9,W,46.0,E,NW,28.0,24.0,86.0,64.0,1002.6,1002.7,7.0,6.0,22.7,27.6,Yes,Yes
2017-12-01,Canberra,-2.7,10.6,0.4,5.6,,NNE,20.0,SW,N,11.0,14.0,70.0,56.0,,,7.0,4.0,3.6,6.4,No,No
2017-12-02,Perth,9.0,29.3,2.7,3.2,4.8,SW,31.0,NNE,SE,21.0,15.0,85.0,82.0,1015.5,1018.6,6.0,8.0,10.7,25.4,Yes,Yes
2017-12-03,Sydney,16.6,34.2,1.4,5.1,,S,40.0,N,SW,15.0,28.0,41.0,32.0,1014.1,1015.9,,1.0,23.6,32.6,Yes,No
2017-12-04,Sydney,6.8,22.9,3.6,2.8,9.2,S,12.0,E,NNE,7.0,6.0,65.0,53.0,1011.8,1005.6,4.0,4.0,10.5,22.7,Yes,No
2017-12-05,Sydney,10.8,24.8,1.2,8.0,,SE,36.0,NE,SE,17.0,18.0,86.0,71.0,1015.5,1013.0,5.0,4.0,16.5,24.5,Yes,No
2017-12-06,Canberra,20.9,34.8,0.2,5.2,10.0,NNE,57.0,S,NW,20.0,34.0,88.0,57.0,1010.9,1009.9,8.0,4.0,23.3,30.8,No,Yes
2017-12-07,Sydney,22.7,34.2,0.6,5.4,,E,19.0,NW,SE,11.0,12.0,78.0,54.0,,1032.8,8.0,7.0,25.7,29.8,No,No
2017-12-08,Brisbane,6.5,22.3,6.8,4.6,,SE,35.0,SE,W,23.0,29.0,92.0,85.0,1021.8,1022.3,8.0,7.0,8.3,17.6,Yes,Yes
2017-12-09,Canberra,6.5,17.1,1.8,2.7,8.0,NE,47.0,E,N,28.0,31.0,82.0,48.0,1021.9,1026.4,6.0,1.0,9.6,12.3,Yes,No
2017-12-10,Canberra,-0.5,17.7,1.7,7.3,2.9,NW,49.0,NE,S,18.0,29.0,92.0,77.0,1010.6,1012.9,7.0,6.0,2.8,13.4,Yes,Yes
2017-12-11,Melbourne,14.6,32.2,6.6,,,E,44.0,S,SW,27.0,34.0,61.0,39.0,1005.7,1002.9,7.0,4.0,17.6,30.4,Yes,No
2017-12-12,Sydney,1.1,17.6,7.8,7.7,6.6,NW,42.0,NW,E,27.0,19.0,80.0,75.0,1010.4,1007.9,1.0,7.0,7.6,15.2,Yes,Yes
2017-12-13,Sydney,5.5,24.5,0.0,2.4,13.7,N,58.0,S,SW,22.0,24.0,69.0,58.0,1015.8,,8.0,5.0,11.6,20.3,No,Yes
2017-12-14,Sydney,9.8,21.1,4.8,8.2,6.2,NW,44.0,S,W,22.0,23.0,85.0,60.0,1002.9,1002.6,7.0,6.0,11.4,16.6,Yes,No
2017-12-15,Sydney,7.0,18.0,2.0,5.3,10.9,,27.0,NNE,NW,13.0,17.0,37.0,31.0,1017.6,1020.0,0.0,3.0,10.4,16.2,Yes,No
2017-12-16,Brisbane,8.1,26.1,7.8,7.5,,NW,46.0,NW,W,30.0,31.0,67.0,51.0,1019.4,1022.3,8.0,4.0,11.0,23.0,Yes,No
2017-12-17,Canberra,25.7,40.1,0.0,0.4,,SE,36.0,SW,N,18.0,28.0,70.0,50.0,999.4,998.2,2.0,5.0,32.3,39.2,No,No
2017-12-18,Brisbane,7.8,19.5,2.4,6.4,11.5,SW,35.0,S,SE,15.0,23.0,94.0,90.0,1007.7,1007.6,4.0,7.0,12.4,19.4,Yes,No
2017-12-19,Perth,4.2,23.3,3.8,,10.1,NE,21.0,S,NE,12.0,9.0,72.0,75.0,1022.1,1027.1,5.0,,10.5,21.5,Yes,No
2017-12-20,Sydney,16.3,30.4,0.8,5.3,,S,39.0,N,NE,25.0,29.0,60.0,36.0,1017.3,1012.8,5.0,3.0,19.8,25.8,No,No
2017-12-21,Adelaide,11.6,22.8,4.5,,5.8,NW,49.0,NNE,E,25.0,20.0,91.0,47.0,1007.1,1009.1,8.0,5.0,16.3,19.5,Yes,Yes
2017-12-22,Perth,21.7,34.9,4.9,4.5,5.2,W,51.0,SW,SW,36.0,37.0,76.0,57.0,1018.2,1019.8,6.0,5.0,23.5,30.4,Yes,No
2017-12-23,Canberra,13.1,29.8,1.5,3.0,4.6,SW,39.0,NW,NNE,24.0,25.0,90.0,68.0,1010.2,1009.4,6.0,6.0,14.8,28.0,Yes,Yes
2017-12-24,Canberra,8.7,24.7,1.3,3.3,9.0,SE,39.0,E,W,16.0,25.0,69.0,63.0,1012.8,1012.8,5.0,5.0,13.4,24.5,Yes,Yes
2017-12-25,Melbourne,-2.1,9.9,5.4,,5.4,NE,36.0,N,NE,26.0,26.0,63.0,34.0,1004.9,1006.1,5.0,4.0,2.3,8.1,Yes,Yes
2017-12-26,Sydney,-2.5,14.1,2.4,8.4,8.3,NE,52.0,S,NNE,33.0,22.0,100.0,89.0,1014.2,1013.3,8.0,8.0,3.9,11.9,Yes,Yes
2017-12-27,Melbourne,-2.1,15.8,3.5,8.1,,NE,27.0,E,N,12.0,16.0,100.0,73.0,1020.7,1018.8,8.0,6.0,3.0,12.4,Yes,Yes
2017-12-28,Brisbane,12.6,24.6,2.3,6.1,4.0,W,34.0,S,NNE,16.0,28.0,59.0,38.0,1010.7,1008.6,4.0,3.0,14.9,19.8,Yes,Yes
2017-12-29,Canberra,-0.8,17.3,2.2,4.9,,N,30.0,NW,N,16.0,12.0,83.0,61.0,1018.7,1024.2,6.0,5.0,3.3,15.7,Yes,No
2017-12-30,Melbourne,16.7,36.4,1.3,10.1,7.8,N,38.0,W,SW,14.0,30.0,67.0,46.0,,1012.8,3.0,3.0,17.9,32.6,Yes,Yes
2017-12-31,Adelaide,12.2,27.8,3.8,7.1,9.3,NE,57.0,NW,W,40.0,39.0,91.0,70.0,1021.0,1021.6,8.0,4.0,17.2,23.4,Yes,No
2018-01-01,Brisbane,7.0,21.6,0.0,6.9,,E,24.0,N,W,9.0,19.0,54.0,36.0,1011.8,1014.1,4.0,,8.8,20.4,No,No
2018-01-02,Sydney,3.5,23.6,0.0,3.3,5.7,NW,41.0,SW,N,17.0,17.0,86.0,61.0,1025.9,1025.3,8.0,7.0,7.0,19.7,No,No
2018-01-03,Melbourne,18.4,29.3,1.7,,6.2,W,43.0,S,NE,24.0,33.0,96.0,88.0,,1019.2,8.0,,19.6,24.6,Yes,Yes
2018-01-04,Perth,6.9,17.3,8.0,3.0,5.9,NNE,33.0,N,,22.0,21.0,73.0,60.0,1013.5,1015.0,8.0,6.0,11.9,13.4,Yes,No
2018-01-05,Perth,6.5,16.5,2.4,9.7,,W,38.0,N,S,27.0,19.0,77.0,47.0,1016.0,1013.5,6.0,4.0,11.6,14.5,Yes,Yes
2018-01-06,Brisbane,19.2,34.8,1.0,,11.7,SW,28.0,SE,E,11.0,17.0,94.0,78.0,1011.3,1006.7,8.0,7.0,21.0,31.9,Yes,No
2018-01-07,Melbourne,14.1,25.8,0.7,4.4,10.9,E,40.0,NNE,NNE,14.0,32.0,54.0,42.0,1011.0,1008.8,7.0,,16.2,22.0,No,No
2018-01-08,Adelaide,10.5,27.7,0.6,4.6,5.6,E,37.0,E,S,23.0,22.0,59.0,34.0,1016.6,1021.8,5.0,3.0,13.4,23.6,No,No
2018-01-09,Sydney,15.1,34.7,0.0,5.2,14.0,E,56.0,SE,W,26.0,26.0,82.0,59.0,1006.6,1004.9,7.0,3.0,22.1,31.1,No,No
2018-01-10,Canberra,13.4,23.5,7.0,6.8,5.3,W,34.0,NE,NW,14.0,15.0,84.0,82.0,1008.0,1008.4,8.0,8.0,19.8,18.7,Yes,Yes
2018-01-11,Sydney,15.9,32.7,0.4,5.8,11.7,E,36.0,SW,W,13.0,15.0,43.0,20.0,1008.3,,3.0,0.0,19.7,28.4,No,No
2018-01-12,Sydney,4.7,25.8,1.8,6.1,,NW,35.0,E,E,26.0,17.0,69.0,52.0,1018.3,1022.3,8.0,6.0,10.6,24.7,Yes,Yes
2018-01-13,Brisbane,24.4,38.5,0.9,7.1,9.6,SW,55.0,NNE,NNE,35.0,36.0,100.0,78.0,1018.8,1017.8,,5.0,25.5,33.5,No,No
2018-01-14,Brisbane,7.2,25.7,0.0,2.9,,E,32.0,E,NW,16.0,18.0,100.0,85.0,1023.9,1022.5,,4.0,8.9,22.1,No,Yes
2018-01-15,Brisbane,25.6,42.9,7.3,7.4,,NE,33.0,N,SW,20.0,26.0,77.0,57.0,1009.7,1009.3,3.0,6.0,31.0,38.4,Yes,Yes
2018-01-16,Brisbane,14.2,29.2,0.0,6.0,13.2,E,29.0,W,SW,20.0,22.0,54.0,57.0,1009.3,1016.9,5.0,,20.5,26.7,No,No
2018-01-17,Canberra,20.7,34.0,4.0,4.3,4.3,SE,32.0,SE,E,23.0,19.0,72.0,66.0,,1004.5,7.0,3.0,22.4,29.5,Yes,Yes
2018-01-18,Brisbane,19.0,36.7,0.0,,7.0,NW,31.0,SW,NNE,17.0,16.0,100.0,78.0,1016.9,1016.4,8.0,,24.7,31.7,No,No
2018-01-19,Brisbane,23.2,38.3,1.3,6.0,5.7,NE,29.0,NNE,SE,21.0,17.0,88.0,47.0,1024.3,1015.6,8.0,3.0,24.5,34.1,Yes,Yes
2018-01-20,Brisbane,5.4,21.2,6.3,0.5,,NNE,43.0,NE,NW,28.0,30.0,100.0,81.0,1011.9,1016.0,8.0,,8.5,17.2,Yes,Yes
2018-01-21,Sydney,20.3,34.2,0.5,8.4,6.3,W,23.0,SE,NW,13.0,9.0,89.0,81.0,1015.0,1012.9,5.0,,25.9,33.1,No,No
2018-01-22,Perth,27.4,42.0,3.6,8.1,3.2,E,48.0,NE,SE,24.0,38.0,55.0,39.0,1013.5,1011.0,5.0,2.0,31.3,41.3,Yes,Yes
2018-01-23,Melbourne,13.6,26.3,0.4,3.0,10.1,,39.0,N,W,28.0,27.0,54.0,48.0,1016.6,1014.3,7.0,5.0,19.1,22.4,No,No
2018-01-24,Perth,15.2,28.1,0.8,4.1,,SE,58.0,NNE,SW,25.0,48.0,60.0,32.0,1021.6,1026.0,5.0,2.0,17.9,24.6,No,No
2018-01-25,Sydney,10.8,23.1,4.6,8.3,,N,47.0,W,E,27.0,33.0,72.0,57.0,1026.6,1026.5,4.0,4.0,15.8,20.0,Yes,No
2018-01-26,Canberra,10.8,29.8,3.7,7.3,9.8,SE,45.0,NNE,,18.0,26.0,67.0,41.0,1017.0,1012.5,7.0,4.0,16.5,27.6,Yes,No
2018-01-27,Brisbane,29.0,43.2,8.0,6.5,10.5,,69.0,NNE,W,28.0,41.0,80.0,67.0,1015.7,1015.1,7.0,7.0,31.2,42.9,Yes,Yes
